lookback,split,n,n_pos,prevalence,threshold,auroc,auroc_lo,auroc_hi,auprc,auprc_lo,auprc_hi,sensitivity,sensitivity_lo,sensitivity_hi,specificity,specificity_lo,specificity_hi,ppv,ppv_lo,ppv_hi,npv,npv_lo,npv_hi
20yr,heldout,50600,600,0.0119,0.4819,0.9155,0.9067,0.9246,0.1316,0.1153,0.1525,0.895,0.8717,0.9184,0.7814,0.7778,0.7848,0.0468,0.0454,0.0482,0.9984,0.998,0.9988
