lookback,split,n,n_pos,prevalence,threshold,auroc,auroc_lo,auroc_hi,auprc,auprc_lo,auprc_hi,sensitivity,sensitivity_lo,sensitivity_hi,specificity,specificity_lo,specificity_hi,ppv,ppv_lo,ppv_hi,npv,npv_lo,npv_hi
5yr,internal_free,2881,1440,0.4998,0.5411,0.9671,0.9614,0.9727,0.9642,0.9569,0.9711,0.9201,0.9056,0.9333,0.8966,0.8799,0.9126,0.8989,0.8845,0.9136,0.9183,0.9047,0.9313
5yr,internal_sens90,2881,1440,0.4998,0.5933,0.9671,0.9614,0.9727,0.9642,0.9569,0.9711,0.9007,0.8861,0.9153,0.9098,0.8952,0.9244,0.9089,0.8951,0.9229,0.9017,0.8885,0.915
5yr,internal_sens93,2881,1440,0.4998,0.4807,0.9671,0.9614,0.9727,0.9642,0.9569,0.9711,0.9306,0.9166,0.9431,0.8779,0.8605,0.8959,0.8839,0.8693,0.8991,0.9267,0.913,0.9389
5yr,internal_sens95,2881,1440,0.4998,0.3922,0.9671,0.9614,0.9727,0.9642,0.9569,0.9711,0.95,0.9382,0.9604,0.8501,0.8307,0.8681,0.8636,0.8488,0.8783,0.9445,0.9325,0.9556
