lookback,split,n,n_pos,prevalence,threshold,auroc,auroc_lo,auroc_hi,auprc,auprc_lo,auprc_hi,sensitivity,sensitivity_lo,sensitivity_hi,specificity,specificity_lo,specificity_hi,ppv,ppv_lo,ppv_hi,npv,npv_lo,npv_hi
20yr,internal_free,707,353,0.4993,0.585,0.9457,0.9281,0.9603,0.9391,0.9176,0.9575,0.8782,0.8385,0.9122,0.8842,0.8503,0.9153,0.8832,0.8533,0.9127,0.8792,0.8482,0.9091
20yr,internal_sens90,707,353,0.4993,0.4763,0.9457,0.9281,0.9603,0.9391,0.9176,0.9575,0.9008,0.8669,0.932,0.8418,0.8051,0.8785,0.8503,0.8206,0.8806,0.8949,0.8631,0.9253
20yr,internal_sens93,707,353,0.4993,0.4005,0.9457,0.9281,0.9603,0.9391,0.9176,0.9575,0.932,0.9037,0.9575,0.8192,0.7797,0.8588,0.8372,0.8064,0.8689,0.9236,0.8933,0.9508
20yr,internal_sens95,707,353,0.4993,0.3208,0.9457,0.9281,0.9603,0.9391,0.9176,0.9575,0.9518,0.9292,0.9717,0.8023,0.7627,0.8446,0.8276,0.8,0.8594,0.9435,0.9172,0.9675
