lookback,split,n,n_pos,prevalence,threshold,auroc,auroc_lo,auroc_hi,auprc,auprc_lo,auprc_hi,sensitivity,sensitivity_lo,sensitivity_hi,specificity,specificity_lo,specificity_hi,ppv,ppv_lo,ppv_hi,npv,npv_lo,npv_hi
lifetime,internal_free,2866,1433,0.5,0.5594,0.9479,0.9395,0.9559,0.9372,0.9267,0.9477,0.9023,0.8863,0.917,0.8695,0.8521,0.8876,0.8736,0.8589,0.8884,0.899,0.8844,0.9131
lifetime,internal_sens90,2866,1433,0.5,0.5633,0.9479,0.9395,0.9559,0.9372,0.9267,0.9477,0.9002,0.8842,0.9156,0.8702,0.8527,0.8876,0.874,0.8589,0.8889,0.8971,0.882,0.9117
lifetime,internal_sens93,2866,1433,0.5,0.474,0.9479,0.9395,0.9559,0.9372,0.9267,0.9477,0.9302,0.9163,0.9435,0.8395,0.8199,0.8577,0.8528,0.838,0.8676,0.9233,0.9094,0.9373
lifetime,internal_sens95,2866,1433,0.5,0.3941,0.9479,0.9395,0.9559,0.9372,0.9267,0.9477,0.9505,0.9386,0.9609,0.806,0.7844,0.8263,0.8305,0.8149,0.8458,0.9421,0.9287,0.954
