lookback,split,n,n_pos,prevalence,threshold,auroc,auroc_lo,auroc_hi,auprc,auprc_lo,auprc_hi,sensitivity,sensitivity_lo,sensitivity_hi,specificity,specificity_lo,specificity_hi,ppv,ppv_lo,ppv_hi,npv,npv_lo,npv_hi
lifetime,heldout,51500,1500,0.0291,0.5594,0.9419,0.9379,0.9454,0.3473,0.3248,0.37,0.9153,0.9006,0.9287,0.8333,0.83,0.8365,0.1414,0.1383,0.1445,0.997,0.9964,0.9974
