lookback,split,n,n_pos,prevalence,threshold,auroc,auroc_lo,auroc_hi,auprc,auprc_lo,auprc_hi,sensitivity,sensitivity_lo,sensitivity_hi,specificity,specificity_lo,specificity_hi,ppv,ppv_lo,ppv_hi,npv,npv_lo,npv_hi
10yr,heldout,52000,2000,0.0385,0.4431,0.8069,0.7992,0.8143,0.1346,0.1252,0.1468,0.889,0.876,0.9025,0.5815,0.5772,0.5863,0.0783,0.0771,0.0796,0.9924,0.9915,0.9933
