lookback,split,n,n_pos,prevalence,threshold,auroc,auroc_lo,auroc_hi,auprc,auprc_lo,auprc_hi,sensitivity,sensitivity_lo,sensitivity_hi,specificity,specificity_lo,specificity_hi,ppv,ppv_lo,ppv_hi,npv,npv_lo,npv_hi
10yr,internal_free,2866,1433,0.5,0.5247,0.9427,0.9342,0.9509,0.9292,0.9168,0.9408,0.9128,0.8967,0.9267,0.8548,0.8367,0.873,0.8628,0.8475,0.8776,0.9074,0.8923,0.9215
10yr,internal_sens90,2866,1433,0.5,0.556,0.9427,0.9342,0.9509,0.9292,0.9168,0.9408,0.9002,0.8834,0.9163,0.8618,0.8444,0.8793,0.8669,0.8518,0.8817,0.8962,0.8809,0.9115
10yr,internal_sens93,2866,1433,0.5,0.4602,0.9427,0.9342,0.9509,0.9292,0.9168,0.9408,0.9302,0.9156,0.9428,0.8304,0.8109,0.8507,0.8458,0.8308,0.862,0.9225,0.9075,0.9353
10yr,internal_sens95,2866,1433,0.5,0.3631,0.9427,0.9342,0.9509,0.9292,0.9168,0.9408,0.9505,0.9386,0.9616,0.7997,0.7795,0.8207,0.826,0.8111,0.8414,0.9417,0.9287,0.9544
